scenario,replication,t_end,h,model,RMSE,MAE,ISE
weak_persistence,17,104,10,PA,0.24644176497181128,0.20161336449575012,0.06073354352242147
weak_persistence,17,104,10,VAR1,0.2930661663884915,0.23743151090629536,0.08588777788164698
weak_persistence,17,104,10,ARHinc,0.2571153599313883,0.21035053195502926,0.06610830831264736
weak_persistence,17,104,10,KernelARH,0.2940651017196766,0.2383439499054215,0.08647428404940374
weak_persistence,17,105,1,PM,0.2739767182779569,0.2167054464466402,0.07506324215835897
weak_persistence,17,105,1,PA,0.24042993639065482,0.18999061586858465,0.057806554312814326
weak_persistence,17,105,1,VAR1,0.24051651598498597,0.1860357903405582,0.05784819446155601
weak_persistence,17,105,1,ARHinc,0.248951654141393,0.19659861438172366,0.06197692609973576
weak_persistence,17,105,1,KernelARH,0.2394665027763852,0.18587785127921358,0.0573442059519525
weak_persistence,17,105,5,PM,0.3588760210946375,0.28929533294782656,0.12879199851671871
weak_persistence,17,105,5,PA,0.38115927975908304,0.3047208442480643,0.1452823965464629
weak_persistence,17,105,5,VAR1,0.36629870935598247,0.2913771759282764,0.1341747444758585
weak_persistence,17,105,5,ARHinc,0.36823684627394576,0.29309005664528687,0.13559837495378155
weak_persistence,17,105,5,KernelARH,0.3670955492706612,0.292073945552207,0.13475914229432842
weak_persistence,17,105,10,PM,0.2610963955718703,0.20974361995045893,0.06817132778062258
weak_persistence,17,105,10,PA,0.21392229699945856,0.1792378580783964,0.04576274915352455
weak_persistence,17,105,10,VAR1,0.21984629065149877,0.18410563162488958,0.04833239151322328
weak_persistence,17,105,10,ARHinc,0.2195351538835974,0.18627281480997437,0.04819568379069479
weak_persistence,17,105,10,KernelARH,0.21942668726357498,0.18354058150214553,0.048148071083466734
weak_persistence,17,106,1,PM,0.2852381344864353,0.21733692794084133,0.08136079336530176
weak_persistence,17,106,1,PA,0.22603144439739273,0.17405276282730134,0.05109021385637164
weak_persistence,17,106,1,VAR1,0.21678474168743425,0.1685555005129588,0.04699562422848759
weak_persistence,17,106,1,ARHinc,0.22005365170407382,0.17063091478586134,0.04842360962829783
weak_persistence,17,106,1,KernelARH,0.21963774258106292,0.17062152675104664,0.04824073796610526
weak_persistence,17,106,5,PM,0.522050034732129,0.4400410744718351,0.27253623876381705
weak_persistence,17,106,5,PA,0.47310206476595523,0.3978770940728867,0.2238255636858101
weak_persistence,17,106,5,VAR1,0.46861116497294963,0.3950883424138176,0.21959642393730502
weak_persistence,17,106,5,ARHinc,0.47613071996531275,0.4005893668947098,0.2267004624946871
weak_persistence,17,106,5,KernelARH,0.46907229984651166,0.3954507280286501,0.22002882248329575
weak_persistence,17,106,10,PM,0.3537654190613269,0.28553281614062354,0.12514997172363623
weak_persistence,17,106,10,PA,0.26869385803709017,0.2272250274494894,0.07219638934685596
weak_persistence,17,106,10,VAR1,0.274111302060062,0.23157307458836815,0.07513700591706256
weak_persistence,17,106,10,ARHinc,0.26718870963931907,0.22525880548156882,0.07138980655872436
weak_persistence,17,106,10,KernelARH,0.27389969068950215,0.23152282010936984,0.07502104055980496
weak_persistence,17,107,1,PM,0.3462941912990696,0.26319199823257305,0.11991966692747659
weak_persistence,17,107,1,PA,0.2458273498943814,0.20193942111001817,0.06043108595609462
weak_persistence,17,107,1,VAR1,0.2505609178807926,0.20525211163733403,0.0627807735692653
weak_persistence,17,107,1,ARHinc,0.24915810031841967,0.2048074810262143,0.062079758954283686
weak_persistence,17,107,1,KernelARH,0.25260802359956974,0.20551148452113877,0.06381081358688079
weak_persistence,17,107,5,PM,0.32819816293601434,0.24551861018245646,0.10771403415457462
weak_persistence,17,107,5,PA,0.21023984951869185,0.17275731511937695,0.04420079432564219
weak_persistence,17,107,5,VAR1,0.21006720568916926,0.17144200368593587,0.04412823090605575
weak_persistence,17,107,5,ARHinc,0.20789198002029777,0.17061370370749018,0.04321907535675989
weak_persistence,17,107,5,KernelARH,0.21044813762233922,0.17172032194533626,0.04428841862871103
weak_persistence,17,107,10,PM,0.28691490716459866,0.23257103418128214,0.08232016395327028
weak_persistence,17,107,10,PA,0.28582197876040866,0.2302662632364159,0.0816942035425155
weak_persistence,17,107,10,VAR1,0.27606095331641467,0.2215148700684453,0.07620964994596768
weak_persistence,17,107,10,ARHinc,0.2845662543414157,0.22872135370376134,0.0809779531099033
weak_persistence,17,107,10,KernelARH,0.2757515636756319,0.22127887010474317,0.07603892486955609
weak_persistence,17,108,1,PM,0.24283024738003278,0.1942313922752498,0.05896652904264792
weak_persistence,17,108,1,PA,0.27338622250529343,0.21773796962932906,0.0747400266557138
weak_persistence,17,108,1,VAR1,0.2698570879473241,0.22225105365074008,0.07282284791540983
weak_persistence,17,108,1,ARHinc,0.2737457601829083,0.22085745097720413,0.07493674121811834
weak_persistence,17,108,1,KernelARH,0.280115479249864,0.22856653177775058,0.07846468171538099
weak_persistence,17,108,5,PM,0.372244950871271,0.2871957416224214,0.138566303449155
weak_persistence,17,108,5,PA,0.40434680433913084,0.3447873503137872,0.16349633817926734
weak_persistence,17,108,5,VAR1,0.3972463311305928,0.3410572578819544,0.15780464759671659
weak_persistence,17,108,5,ARHinc,0.39905677663552674,0.34099231551235815,0.15924631097873668
weak_persistence,17,108,5,KernelARH,0.3978395127972047,0.3414727821092934,0.1582762779427172
weak_persistence,17,108,10,PM,0.3684856687517203,0.3033195506818564,0.13578168807540253
weak_persistence,17,108,10,PA,0.21491610415884854,0.16788041847351284,0.04618893182681704
weak_persistence,17,108,10,VAR1,0.21042845857992426,0.16542859710497904,0.0442801361803229
weak_persistence,17,108,10,ARHinc,0.21359344590684318,0.16750929268450093,0.045622160134359546
weak_persistence,17,108,10,KernelARH,0.2103074995215595,0.1653356008926292,0.044229244355010744
weak_persistence,17,109,1,PM,0.2979647560919823,0.2404009841587752,0.0887829958729545
weak_persistence,17,109,1,PA,0.3598217527685574,0.2868583379766005,0.12947169376543682
weak_persistence,17,109,1,VAR1,0.3656294983640464,0.2919032051364398,0.1336849300739442
weak_persistence,17,109,1,ARHinc,0.3568929824141753,0.28463903177600786,0.1273726008964848
weak_persistence,17,109,1,KernelARH,0.3623934684437036,0.2889798592885849,0.13132902597065763
weak_persistence,17,109,5,PM,0.30994895657343413,0.23671700810991422,0.09606835568096055
weak_persistence,17,109,5,PA,0.28611115555688843,0.22760117073547304,0.08185959333409802
weak_persistence,17,109,5,VAR1,0.29157941153897393,0.23563808129270128,0.08501855323341433
weak_persistence,17,109,5,ARHinc,0.29253499899334856,0.23328788482172083,0.08557672563603844
weak_persistence,17,109,5,KernelARH,0.29209449183127983,0.236155801522463,0.08531919215817362
weak_persistence,17,109,10,PM,0.30065670099831787,0.24226257306336318,0.09039445185519192
weak_persistence,17,109,10,PA,0.21080392045127658,0.16716998952445947,0.04443829287762814
weak_persistence,17,109,10,VAR1,0.20105135972816218,0.1645089062024424,0.04042164924854287
weak_persistence,17,109,10,ARHinc,0.2063913015455254,0.1646259153024824,0.042597369353655996
weak_persistence,17,109,10,KernelARH,0.20096240706812557,0.1645104469344096,0.040385889054615
weak_persistence,17,110,1,PM,0.27663552093488203,0.20445633975744623,0.07652721144291355
weak_persistence,17,110,1,PA,0.4725221535031992,0.3925539422043385,0.22327718555130094
weak_persistence,17,110,1,VAR1,0.4452217298984262,0.3779337141060996,0.19822238877374718
weak_persistence,17,110,1,ARHinc,0.4783693841610877,0.39999391573148846,0.2288372677026583
weak_persistence,17,110,1,KernelARH,0.4722314452872588,0.3974460443261657,0.22300253791809332
weak_persistence,17,110,5,PM,0.39370403532870096,0.3190373879483278,0.15500286743410302
weak_persistence,17,110,5,PA,0.21696584554137985,0.18314025329347744,0.04707417813148589
weak_persistence,17,110,5,VAR1,0.21630281799325418,0.18256436598466172,0.04678690907182284
weak_persistence,17,110,5,ARHinc,0.21948429637090683,0.1841505494106695,0.04817335635343207
weak_persistence,17,110,5,KernelARH,0.21580570886675407,0.18205833253498863,0.04657210397948222
weak_persistence,17,110,10,PM,0.42218052816419044,0.3408600021764184,0.1782363983609948
weak_persistence,17,110,10,PA,0.20016730869307622,0.16190895613706288,0.04006695146942927
weak_persistence,17,110,10,VAR1,0.19027840512309585,0.14886169586155837,0.03620587145618899
weak_persistence,17,110,10,ARHinc,0.1941398940061871,0.15711539955677847,0.037690298444733566
weak_persistence,17,110,10,KernelARH,0.1902145260863478,0.14872589260399957,0.036181565934253895
weak_persistence,17,111,1,PM,0.47228124614822004,0.38669194283803543,0.2230495754633156
weak_persistence,17,111,1,PA,0.22837810801199604,0.18558686953610243,0.05215656021913893
weak_persistence,17,111,1,VAR1,0.20673230011971377,0.17087272015796992,0.04273824391278741
weak_persistence,17,111,1,ARHinc,0.23813393577241515,0.19154446237708198,0.05670777136646074
weak_persistence,17,111,1,KernelARH,0.209506386157568,0.17258910805449798,0.043892925840804
weak_persistence,17,111,5,PM,0.6376356761611603,0.5291454544813105,0.4065792555135002
weak_persistence,17,111,5,PA,0.317569574975298,0.2670733320393271,0.10085043494999141
weak_persistence,17,111,5,VAR1,0.28760539900017634,0.24358662325118083,0.08271686553405064
weak_persistence,17,111,5,ARHinc,0.3238803607575981,0.2733484569796249,0.10489848808447186
weak_persistence,17,111,5,KernelARH,0.2875517180227865,0.24346088344956052,0.08268599053785611
weak_persistence,17,111,10,PM,0.5696377796839825,0.4637154956220773,0.32448720004329745
weak_persistence,17,111,10,PA,0.23482576155008764,0.19346732985882834,0.055143138287578615
weak_persistence,17,111,10,VAR1,0.21527975388315373,0.1737536478332696,0.046345372431991244
weak_persistence,17,111,10,ARHinc,0.23497741004553277,0.19393099022843488,0.055214383231706445
weak_persistence,17,111,10,KernelARH,0.21525151864735279,0.17370885110894688,0.04633321627999166
weak_persistence,17,112,1,PM,0.3821224675030139,0.329847305803648,0.14601758017059188
weak_persistence,17,112,1,PA,0.3991160829350839,0.34211376291828083,0.15929364765744478
weak_persistence,17,112,1,VAR1,0.3792088109418264,0.3251921227350105,0.14379932229591383
weak_persistence,17,112,1,ARHinc,0.393951438873012,0.33737301395717495,0.15519773619011648
weak_persistence,17,112,1,KernelARH,0.388153484086731,0.3331113792868474,0.15066312720866815
weak_persistence,17,112,5,PM,0.3938459130983727,0.3167583228592209,0.15511460326429094
weak_persistence,17,112,5,PA,0.2757174587852344,0.22352500614208465,0.07602011707898743
weak_persistence,17,112,5,VAR1,0.28939941069499386,0.234411814935998,0.08375201891060972
weak_persistence,17,112,5,ARHinc,0.280052309396432,0.22726620465178274,0.07842929599827486
weak_persistence,17,112,5,KernelARH,0.2891300960923793,0.23425975891585984,0.08359621246638849
weak_persistence,17,112,10,PM,0.2672032869671077,0.21746331077635528,0.07139759656602652
weak_persistence,17,112,10,PA,0.21326934579662613,0.18046656707223727,0.04548381385652089
weak_persistence,17,112,10,VAR1,0.20339943193453572,0.16830677378537012,0.041371328911291826
weak_persistence,17,112,10,ARHinc,0.21164030428912944,0.17614056291096145,0.0447916183995953
weak_persistence,17,112,10,KernelARH,0.2037925007139256,0.16855708101589356,0.041531383347235364
weak_persistence,17,113,1,PM,0.2933566900730016,0.2330101366192859,0.08605814761058711
weak_persistence,17,113,1,PA,0.27044365802858095,0.21938496618883527,0.07313977216788002
weak_persistence,17,113,1,VAR1,0.27973530803768554,0.22586796937112863,0.07825184256293882
weak_persistence,17,113,1,ARHinc,0.2797365965727821,0.22517772981243614,0.07825256346212343
weak_persistence,17,113,1,KernelARH,0.2776146579548925,0.22424588397459266,0.07706989831141195
weak_persistence,17,113,5,PM,0.4618006514306786,0.3813716086311558,0.21325984166179912
weak_persistence,17,113,5,PA,0.2236773607916386,0.17497573947869952,0.05003156173071287
weak_persistence,17,113,5,VAR1,0.21836594599533302,0.1712831439739337,0.04768368637043669
weak_persistence,17,113,5,ARHinc,0.2221311495650842,0.17430132442012572,0.0493422476071058
weak_persistence,17,113,5,KernelARH,0.21875100479498713,0.17157333412146722,0.04785200209881648
weak_persistence,17,113,10,PM,0.2855246408242539,0.23653608339816898,0.08152432051781919
weak_persistence,17,113,10,PA,0.3429098250050917,0.2709350663521366,0.11758714808502263
weak_persistence,17,113,10,VAR1,0.3520049148785861,0.27802717582169645,0.12390746009868063
weak_persistence,17,113,10,ARHinc,0.3449008292743113,0.27288606118167563,0.11895658203410762
weak_persistence,17,113,10,KernelARH,0.3512323656663933,0.27748600502442594,0.12336417469161101
weak_persistence,17,114,1,PM,0.38516165235304434,0.3099664510796181,0.14834949844332737
weak_persistence,17,114,1,PA,0.2422181543814214,0.20779125996533743,0.058669634311942095
weak_persistence,17,114,1,VAR1,0.2179632571512016,0.17996333010796292,0.047507981467960834
weak_persistence,17,114,1,ARHinc,0.22749081813986713,0.1967500459675577,0.051752072337946105
weak_persistence,17,114,1,KernelARH,0.2144756689867977,0.18359967319208828,0.04599981258733442
weak_persistence,17,114,5,PM,0.31828024857019105,0.26201876170866,0.10130231662990259
weak_persistence,17,114,5,PA,0.21731950142077447,0.18072500842813913,0.047227765697773996
weak_persistence,17,114,5,VAR1,0.19732425356485228,0.16172741488484763,0.03893686104492612
weak_persistence,17,114,5,ARHinc,0.20694602753583194,0.17185376735786143,0.04282665831286131
weak_persistence,17,114,5,KernelARH,0.19692923838274273,0.1613921511181402,0.03878112493000711
weak_persistence,17,114,10,PM,0.3450822842813087,0.2635659925642845,0.11908178292480595
weak_persistence,17,114,10,PA,0.33869192823346683,0.26767371129432027,0.11471222225050384
weak_persistence,17,114,10,VAR1,0.3236778666442901,0.2579301183776734,0.10476736135539885
weak_persistence,17,114,10,ARHinc,0.330071297291385,0.2597492380577331,0.10894706129561786
weak_persistence,17,114,10,KernelARH,0.32303203334243125,0.2573823104876325,0.10434969456534561
weak_persistence,17,115,1,PM,0.3519467485161621,0.2691776345183771,0.12386651379109866
weak_persistence,17,115,1,PA,0.2856581673618704,0.2442365854330959,0.08160058858054234
weak_persistence,17,115,1,VAR1,0.289230198720457,0.24554584051396555,0.08365410785187505
weak_persistence,17,115,1,ARHinc,0.2699468649996854,0.23118652055220162,0.07287130992315836
weak_persistence,17,115,1,KernelARH,0.2841332893568816,0.24135728193744269,0.0807317261207614
weak_persistence,17,115,5,PM,0.2776695029863027,0.22718539705724197,0.07710035288866036
weak_persistence,17,115,5,PA,0.19366367633016576,0.15299194096538132,0.037505619529715206
weak_persistence,17,115,5,VAR1,0.19303301820995947,0.15189642901706438,0.03726174611924655
weak_persistence,17,115,5,ARHinc,0.19364961604715095,0.148570328618657,0.03750017379520899
weak_persistence,17,115,5,KernelARH,0.1932379634649471,0.15196245074766004,0.03734091052408023
weak_persistence,17,115,10,PM,0.3239703106703543,0.25922696880814816,0.10495676219584589
weak_persistence,17,115,10,PA,0.26085722040755505,0.20589073646088546,0.06804648943875576
weak_persistence,17,115,10,VAR1,0.27518673751640266,0.2193587837141934,0.0757277405049215
weak_persistence,17,115,10,ARHinc,0.2639544779858797,0.20985885471224353,0.06967196644879825
weak_persistence,17,115,10,KernelARH,0.27573777193461574,0.21985354090651538,0.07603131887146615
weak_persistence,17,116,1,PM,0.32444314026038257,0.26185016121936733,0.10526335126201829
weak_persistence,17,116,1,PA,0.27531937971995185,0.22150109583420788,0.07580076084937902
weak_persistence,17,116,1,VAR1,0.2838127905477176,0.22860480978519335,0.0805497000784826
weak_persistence,17,116,1,ARHinc,0.2759645124602111,0.22283068680561985,0.07615641213740201
weak_persistence,17,116,1,KernelARH,0.28663967617204644,0.23054517130148555,0.08216230395601565
weak_persistence,17,116,5,PM,0.3225388326653472,0.25467256058986387,0.10403129857712487
weak_persistence,17,116,5,PA,0.21467801586251445,0.16978029651928875,0.04608665049466601
weak_persistence,17,116,5,VAR1,0.21555376693874703,0.17300657458129196,0.04646342644148367
weak_persistence,17,116,5,ARHinc,0.2151395228663681,0.17018367524491854,0.046285014299168516
weak_persistence,17,116,5,KernelARH,0.215847764973416,0.17327703727247382,0.046590257644019036
weak_persistence,17,116,10,PM,0.3300580440806394,0.2744935784703199,0.10893831246233729
weak_persistence,17,116,10,PA,0.20044203167784522,0.16124128124076198,0.04017700806314231
weak_persistence,17,116,10,VAR1,0.19559642902574123,0.15601055852662096,0.03825796304762183
weak_persistence,17,116,10,ARHinc,0.19991761872007294,0.1610139626424336,0.03996705427470446
weak_persistence,17,116,10,KernelARH,0.19566538166852193,0.1561142645114642,0.03828494158348836
