scenario,replication,h,model,RMSE,MAE,ISE
weak_persistence,256,10,KernelARH,0.2604137214234262,0.20892360561257026,0.0721674718221811
weak_persistence,256,10,PA,0.2642587693973302,0.21120108272167754,0.07421600004494851
weak_persistence,256,10,PM,0.34734343520474836,0.2761217642622406,0.12781375112674728
weak_persistence,256,10,VAR1,0.26032940154762635,0.2088520875285206,0.07212025250300617
weak_persistence,257,1,ARHinc,0.26931268836857575,0.21467762423959053,0.07857744545088452
weak_persistence,257,1,KernelARH,0.2651488519802451,0.21152485428579412,0.07607244031035208
weak_persistence,257,1,PA,0.2703394042193454,0.2155672131310866,0.07926986067609999
weak_persistence,257,1,PM,0.3407921249571166,0.2708859078642353,0.1219739439429668
weak_persistence,257,1,VAR1,0.2651070218809004,0.2113003885878635,0.07594154901911498
weak_persistence,257,5,ARHinc,0.27107159224416344,0.2164142396809794,0.07941468923641459
weak_persistence,257,5,KernelARH,0.2653959356269818,0.2120565543014343,0.07609800481392427
weak_persistence,257,5,PA,0.27392189479120355,0.21882416566175736,0.08109811291525762
weak_persistence,257,5,PM,0.3626799602470883,0.28879051830027513,0.13956952640598122
weak_persistence,257,5,VAR1,0.26544691170178425,0.21210686858175773,0.07612784541885446
weak_persistence,257,10,ARHinc,0.27123112936751637,0.21701187956459758,0.07954004712006507
weak_persistence,257,10,KernelARH,0.26553706997271587,0.21220219435616813,0.07603702355057339
weak_persistence,257,10,PA,0.27428219514665325,0.21940880049486805,0.0814879699821462
weak_persistence,257,10,PM,0.3599755023327271,0.28634319083301984,0.13932515072189353
weak_persistence,257,10,VAR1,0.2655840139106449,0.21224466522335064,0.07606312185933913
weak_persistence,258,1,ARHinc,0.2663116836764051,0.21344912271415903,0.07549281312250096
weak_persistence,258,1,KernelARH,0.2636223722028309,0.21139551332948572,0.0744824037494215
weak_persistence,258,1,PA,0.27040495512923546,0.21744187952441016,0.07773047298742618
weak_persistence,258,1,PM,0.3365572170546864,0.2691797502179128,0.1187655868384218
weak_persistence,258,1,VAR1,0.2630115098527264,0.21097598098229772,0.07408334334705081
weak_persistence,258,5,ARHinc,0.2683812601365451,0.21488558748325978,0.07747901425115215
weak_persistence,258,5,KernelARH,0.26552488355787995,0.21305219065006678,0.075581040634446775
weak_persistence,258,5,PA,0.27116276717943394,0.21682359567954967,0.07920806312103944
weak_persistence,258,5,PM,0.35799668026253156,0.28630018783148425,0.1374229459475682
weak_persistence,258,5,VAR1,0.26547030786058573,0.21300359445165765,0.0755372789305689
weak_persistence,258,10,ARHinc,0.2685692278989024,0.21535420724201798,0.07633220562818152
weak_persistence,258,10,KernelARH,0.2626267947416944,0.2106012841134944,0.07304332512834788
weak_persistence,258,10,PA,0.2729514064433326,0.21885553180950307,0.07872386310966514
weak_persistence,258,10,PM,0.3523385645009368,0.2818333941200588,0.13240612274162553
weak_persistence,258,10,VAR1,0.2625930927901101,0.21057614683736922,0.07301231037136063
weak_persistence,259,1,ARHinc,0.26584023127881456,0.21184784552066077,0.0750310108568328
weak_persistence,259,1,KernelARH,0.26405758200561147,0.21068526875959417,0.0742245381951235
weak_persistence,259,1,PA,0.2684367269559226,0.21369724207068524,0.0765134889658402
weak_persistence,259,1,PM,0.3339681995071708,0.2654116594794934,0.11622745665265748
weak_persistence,259,1,VAR1,0.26440896446795875,0.21097616234997923,0.07438799980055599
weak_persistence,259,5,ARHinc,0.26718011545146614,0.2128960881873074,0.07591682711464919
weak_persistence,259,5,KernelARH,0.26252295216402827,0.20924363649688044,0.07311125311783548
weak_persistence,259,5,PA,0.2692090659112157,0.21439595529808023,0.07704285187524125
weak_persistence,259,5,PM,0.35888037234684617,0.2868155029736576,0.13658594267905227
weak_persistence,259,5,VAR1,0.2623736574129998,0.20912540916735223,0.07301910153071063
weak_persistence,259,10,ARHinc,0.26199911693900696,0.20899692832219333,0.07279458977912924
weak_persistence,259,10,KernelARH,0.258302232510776,0.20578702747985628,0.07073298592233163
weak_persistence,259,10,PA,0.26569750702550216,0.211931165691307,0.07511202964218407
weak_persistence,259,10,PM,0.3652059337549981,0.29181945075831,0.14128228747678628
weak_persistence,259,10,VAR1,0.25817355519070334,0.2056944799765208,0.07065462526084965
weak_persistence,260,1,ARHinc,0.26238610724146005,0.21044931244563647,0.07268811895641493
weak_persistence,260,1,KernelARH,0.2598583085647995,0.20871049114681753,0.0714291444218964
weak_persistence,260,1,PA,0.2653903391706865,0.21265273980533195,0.0745616404585515
weak_persistence,260,1,PM,0.3380149712296016,0.26883932460119253,0.12071803679283288
weak_persistence,260,1,VAR1,0.26158350676562736,0.21001432709644327,0.07233448745380014
weak_persistence,260,5,ARHinc,0.2637285005409109,0.21188531183131717,0.07310578289584255
weak_persistence,260,5,KernelARH,0.2594341802072717,0.20853261876007628,0.07115585302236199
weak_persistence,260,5,PA,0.26649697337716466,0.2141911506895929,0.07459202906943346
weak_persistence,260,5,PM,0.3593225400917386,0.2876046896630829,0.13833875494489523
weak_persistence,260,5,VAR1,0.2593559158402861,0.2084769906171006,0.0710973562368642
weak_persistence,260,10,ARHinc,0.2666992911234922,0.2140485120905623,0.07507949272527592
weak_persistence,260,10,KernelARH,0.2605337490415491,0.2094992384740509,0.07174606140008663
weak_persistence,260,10,PA,0.26879575669138334,0.21534986943049322,0.07614083162111926
weak_persistence,260,10,PM,0.3597213535991834,0.28785529584701663,0.1394188558866511
weak_persistence,260,10,VAR1,0.260481482637396,0.20946132266617573,0.07170681026461245
weak_persistence,261,1,ARHinc,0.2611253190497478,0.2081803080094761,0.07174923983149951
weak_persistence,261,1,KernelARH,0.2610658410372004,0.2082459857050357,0.07196015305966945
weak_persistence,261,1,PA,0.2632399374139656,0.209800917364316,0.07300016544002716
weak_persistence,261,1,PM,0.3276113723286607,0.26175339638851736,0.11295003413435305
weak_persistence,261,1,VAR1,0.2608618175432926,0.20799170880243076,0.07185295487521703
weak_persistence,261,5,ARHinc,0.26429860919796966,0.21092716949342746,0.07408518487502161
weak_persistence,261,5,KernelARH,0.2588518556112009,0.2066568819189094,0.07078201289304589
weak_persistence,261,5,PA,0.26679102371104974,0.21281348119337187,0.07542843008660581
weak_persistence,261,5,PM,0.35633383402635144,0.28275870877531484,0.1355868012463136
weak_persistence,261,5,VAR1,0.2588312826700645,0.2066301107096923,0.07077557764032785
weak_persistence,261,10,ARHinc,0.26132994936594767,0.20894687812581594,0.07159156637014476
weak_persistence,261,10,KernelARH,0.2592512459270252,0.20721404310146455,0.07079433776710949
weak_persistence,261,10,PA,0.26312013334761875,0.21020087144205732,0.07265772591577625
weak_persistence,261,10,PM,0.34985226535578773,0.27937321198458137,0.13107752617082558
weak_persistence,261,10,VAR1,0.25922488980544917,0.20717516217628396,0.07077914976413298
weak_persistence,262,1,ARHinc,0.26418618056390386,0.21138903061244735,0.07308905301135504
weak_persistence,262,1,KernelARH,0.26141804107897104,0.20923336793796604,0.07181120310972454
weak_persistence,262,1,PA,0.2665876142497254,0.2130346726721293,0.07455690713759519
weak_persistence,262,1,PM,0.33923171971901284,0.26776963944249305,0.1200990134118646
weak_persistence,262,1,VAR1,0.2621140573763891,0.20973594725194292,0.0721865795006942
weak_persistence,262,5,ARHinc,0.2633314101046343,0.21055087219526028,0.0725851167432545
weak_persistence,262,5,KernelARH,0.2621369897709489,0.2096529360116733,0.07210375874613587
weak_persistence,262,5,PA,0.2658063933589487,0.2126169828484814,0.07393830320954434
weak_persistence,262,5,PM,0.369614101689212,0.29488331577186266,0.14323964980514228
weak_persistence,262,5,VAR1,0.26210969624556796,0.20963285642064772,0.07208587105444433
weak_persistence,262,10,ARHinc,0.26454184991999186,0.21166187843262918,0.07335281039235607
weak_persistence,262,10,KernelARH,0.2611353688654791,0.20880070874619694,0.07155881393446376
weak_persistence,262,10,PA,0.26601697401113117,0.21259220125928607,0.07417221348804409
weak_persistence,262,10,PM,0.3529353672504412,0.28025971891282464,0.13131622237497165
weak_persistence,262,10,VAR1,0.2610929927640204,0.20877255277588255,0.07153478230693397
weak_persistence,263,1,ARHinc,0.269563977891912,0.21295704325635995,0.07585295116374664
weak_persistence,263,1,KernelARH,0.2682408186981175,0.21235032067095772,0.07515245483911506
weak_persistence,263,1,PA,0.27198266376835906,0.2151188625451437,0.07727724927430225
weak_persistence,263,1,PM,0.34641509760763617,0.27360617301085316,0.12559754365902018
weak_persistence,263,1,VAR1,0.2682013543070916,0.21223842506051477,0.07513949533846308
weak_persistence,263,5,ARHinc,0.2716259889581615,0.2148582630739832,0.07722981851696274
weak_persistence,263,5,KernelARH,0.26795855172036753,0.21211786555411538,0.07516735125607711
weak_persistence,263,5,PA,0.2742103083886484,0.21716166900910833,0.07865493694705591
weak_persistence,263,5,PM,0.3508109601952243,0.2765225402748616,0.12888857006283744
weak_persistence,263,5,VAR1,0.26791816119792033,0.21207571731556066,0.07513452373260598
weak_persistence,263,10,ARHinc,0.2725140093484775,0.21607172662654828,0.07776438079463274
weak_persistence,263,10,KernelARH,0.2692653728278135,0.2135036777529171,0.07591972012080075
weak_persistence,263,10,PA,0.2750859823176728,0.21818004820890902,0.079345022489385
weak_persistence,263,10,PM,0.3727639104492989,0.29561175068975765,0.14758049370296036
weak_persistence,263,10,VAR1,0.26927001472084483,0.21349783181748838,0.07591313824251492
weak_persistence,264,1,ARHinc,0.260409759232546,0.20759068429221378,0.07084819064291886
weak_persistence,264,1,KernelARH,0.257717011027284,0.2052518362286002,0.06945239253972356
weak_persistence,264,1,PA,0.26191242549567023,0.20860386286640828,0.07149041031923897
weak_persistence,264,1,PM,0.33189510102733083,0.2630570356578467,0.11433270666484364
weak_persistence,264,1,VAR1,0.25783468042561536,0.20536521225914736,0.0695413854618577
weak_persistence,264,5,ARHinc,0.26319587103628467,0.2095938408246615,0.07260317392511337
weak_persistence,264,5,KernelARH,0.2595788926717767,0.20650650496674075,0.07050752467007683
weak_persistence,264,5,PA,0.2648142661652188,0.21082290700803577,0.07336579757728322
weak_persistence,264,5,PM,0.35507299937695097,0.28385919115731856,0.13260774682701912
weak_persistence,264,5,VAR1,0.25965324046742855,0.20655495362097698,0.0705524115781414
weak_persistence,264,10,ARHinc,0.26289950271331336,0.20957392716325263,0.07234613087164742
weak_persistence,264,10,KernelARH,0.25954553906508276,0.2066006976044452,0.07053343243126128
weak_persistence,264,10,PA,0.26526058076734954,0.21161634473056584,0.07356865816341865
weak_persistence,264,10,PM,0.3614002400631686,0.28727378698377953,0.13731857430008934
weak_persistence,264,10,VAR1,0.25958670398217776,0.20661972971264336,0.07055335625761254
weak_persistence,265,1,ARHinc,0.2682700763244267,0.2138206195403992,0.0759371430255333
weak_persistence,265,1,KernelARH,0.26626615684857896,0.21266314354315133,0.07496396257412967
weak_persistence,265,1,PA,0.2709608827100271,0.215866720992484,0.07734550081348966
weak_persistence,265,1,PM,0.34233395907957936,0.27072347926963525,0.12163210826586428
weak_persistence,265,1,VAR1,0.2660775816841356,0.21259788356301687,0.07492280118574417
weak_persistence,265,5,ARHinc,0.27121303319578155,0.21617853838107984,0.07792784290209104
weak_persistence,265,5,KernelARH,0.26865947950775915,0.21462639339164036,0.0765766573408283
weak_persistence,265,5,PA,0.2728234622736913,0.21733256969326176,0.0787825159025411
weak_persistence,265,5,PM,0.3633707564085918,0.29030087342557376,0.14166290612379812
weak_persistence,265,5,VAR1,0.26866971565588343,0.21464102620009837,0.07658212344709894
weak_persistence,265,10,ARHinc,0.27094668380737996,0.21643405243226957,0.07762704421126157
weak_persistence,265,10,KernelARH,0.26759373270269893,0.2140617749011542,0.07591004323347814
weak_persistence,265,10,PA,0.2727620716816157,0.21788073347483872,0.07848517828055741
weak_persistence,265,10,PM,0.36708646240245374,0.29218124668903117,0.14282358535027642
weak_persistence,265,10,VAR1,0.2675947625677159,0.2140677539325061,0.07590758265473518
weak_persistence,266,1,ARHinc,0.2621085942335555,0.20900561175930948,0.07189787036133834
weak_persistence,266,1,KernelARH,0.2598958960916403,0.20749204193272303,0.07080388537961933
weak_persistence,266,1,PA,0.266369086334537,0.2124141002923701,0.07456748525238976
weak_persistence,266,1,PM,0.3339712261188721,0.2660207731540863,0.11592543335587438
weak_persistence,266,1,VAR1,0.2609274738451698,0.20788528680396093,0.07127492129167676
weak_persistence,266,5,ARHinc,0.2654805774918823,0.21201273789983158,0.07407306313458566
weak_persistence,266,5,KernelARH,0.2595159002572293,0.20695437210535703,0.07070763653841014
weak_persistence,266,5,PA,0.2692731790930493,0.2148010411517373,0.07625419247521278
weak_persistence,266,5,PM,0.35259876315505784,0.27962500346077185,0.13036617965551053
weak_persistence,266,5,VAR1,0.25936086533175556,0.2068401887014175,0.0705808498170042
weak_persistence,266,10,ARHinc,0.26092054783204466,0.20827063686111102,0.0714127047698942
weak_persistence,266,10,KernelARH,0.2578015238373164,0.20566987145811877,0.06984687999472951
weak_persistence,266,10,PA,0.26297201594422037,0.2102065080638103,0.07277305698396354
weak_persistence,266,10,PM,0.35470931137571826,0.28421934777964836,0.13238920179182065
weak_persistence,266,10,VAR1,0.2576684594914783,0.20557963123885667,0.06973676679622733
weak_persistence,267,1,ARHinc,0.2742051162439198,0.22192590190844808,0.08145596928034576
weak_persistence,267,1,KernelARH,0.27218482324723536,0.21996261919518775,0.08053667913829865
weak_persistence,267,1,PA,0.2770215352414647,0.22355266465772788,0.08292841406133737
weak_persistence,267,1,PM,0.35185245678982846,0.28264970257493194,0.1309796294182688
weak_persistence,267,1,VAR1,0.2734739897049873,0.22082994519776475,0.08135685981496733
weak_persistence,267,5,ARHinc,0.2722729956117026,0.21994280396939506,0.0807154359708497
weak_persistence,267,5,KernelARH,0.2693549161186237,0.2177640462082892,0.07899123193041269
weak_persistence,267,5,PA,0.27393425459023474,0.22158309292273193,0.08150015636113375
weak_persistence,267,5,PM,0.3766192413678155,0.303264426289524,0.1530318593006503
weak_persistence,267,5,VAR1,0.2694211533628181,0.21782200751371616,0.07902952798122204
weak_persistence,267,10,ARHinc,0.2735603302978437,0.22107572895405458,0.08124416993498892
weak_persistence,267,10,KernelARH,0.2695125778957871,0.21770063668548584,0.07906993438401594
weak_persistence,267,10,PA,0.27599939593949185,0.22291692417480571,0.08265217544964275
weak_persistence,267,10,PM,0.37630715471459264,0.3021430879433654,0.15186827370345485
weak_persistence,267,10,VAR1,0.26957162784812466,0.21774903386579414,0.079101161353514
weak_persistence,268,1,ARHinc,0.2714084766522938,0.21815557789356133,0.07825656294132197
weak_persistence,268,1,KernelARH,0.27031681070463365,0.21740627095629883,0.07754169967193082
weak_persistence,268,1,PA,0.2731033801990215,0.2195588129876946,0.0792769680777263
weak_persistence,268,1,PM,0.3286336395770925,0.26265737316296717,0.1129314686331557
weak_persistence,268,1,VAR1,0.2706986152158381,0.2174563590808687,0.07777562605974175
weak_persistence,268,5,ARHinc,0.2755653544457266,0.22154005531847273,0.08045009362355797
weak_persistence,268,5,KernelARH,0.2708394474138598,0.2177556337112624,0.07784343319027662
weak_persistence,268,5,PA,0.27830852893406843,0.22359211202393575,0.0819927446375295
weak_persistence,268,5,PM,0.3562297367445464,0.28445616224428005,0.13356531532822966
weak_persistence,268,5,VAR1,0.27086691448489264,0.2177775010372442,0.0778673117179373
weak_persistence,268,10,ARHinc,0.27416802394400996,0.22092607907301356,0.07973885922518745
weak_persistence,268,10,KernelARH,0.27266023935853173,0.21955257029227568,0.07895493084764656
weak_persistence,268,10,PA,0.2759169608698132,0.22243369549214959,0.08066841022336221
weak_persistence,268,10,PM,0.3503829423228891,0.28116378174157297,0.1322089069003376
weak_persistence,268,10,VAR1,0.27272422643289446,0.21960544249775824,0.07900199734516389
weak_persistence,269,1,ARHinc,0.2575557295497974,0.2059995287104153,0.06949007038382679
