h,Modelo,K0,N,RMSE_med,Par,basis_id,K_DELTA,K_TENOR
1,KernelARH,11,0,NA,USDMXN,base_4x8,4,8
1,VAR1,12,201,76.12945852968302,USDMXN,base_4x8,4,8
1,ARHinc,12,201,0.6094544491357836,USDMXN,base_4x8,4,8
1,KernelARH,12,0,NA,USDMXN,base_4x8,4,8
1,VAR1,13,201,98.8681595037159,USDMXN,base_4x8,4,8
1,ARHinc,13,201,0.6074706168502956,USDMXN,base_4x8,4,8
1,KernelARH,13,0,NA,USDMXN,base_4x8,4,8
1,VAR1,14,201,97.96599960936537,USDMXN,base_4x8,4,8
1,ARHinc,14,201,0.6068859069496563,USDMXN,base_4x8,4,8
1,KernelARH,14,0,NA,USDMXN,base_4x8,4,8
1,VAR1,15,201,105.098155332638,USDMXN,base_4x8,4,8
1,ARHinc,15,201,0.6074358099875293,USDMXN,base_4x8,4,8
1,KernelARH,15,0,NA,USDMXN,base_4x8,4,8
5,VAR1,2,201,1.0997244826776582,USDMXN,base_4x8,4,8
5,ARHinc,2,201,0.7774336066442664,USDMXN,base_4x8,4,8
5,KernelARH,2,201,0.8707419624972476,USDMXN,base_4x8,4,8
5,VAR1,3,201,4.123311926278872,USDMXN,base_4x8,4,8
5,ARHinc,3,201,0.6988066862742103,USDMXN,base_4x8,4,8
5,KernelARH,3,201,0.7216559990882095,USDMXN,base_4x8,4,8
5,VAR1,4,201,13.939213601109321,USDMXN,base_4x8,4,8
5,ARHinc,4,201,0.6807410213216784,USDMXN,base_4x8,4,8
5,KernelARH,4,201,0.6999094470643036,USDMXN,base_4x8,4,8
5,VAR1,5,201,24.276873810139822,USDMXN,base_4x8,4,8
5,ARHinc,5,201,0.6757220068868978,USDMXN,base_4x8,4,8
5,KernelARH,5,201,0.6898021887049832,USDMXN,base_4x8,4,8
5,VAR1,6,201,27.284993066328035,USDMXN,base_4x8,4,8
5,ARHinc,6,201,0.6709321669004353,USDMXN,base_4x8,4,8
5,KernelARH,6,201,0.6842458656756614,USDMXN,base_4x8,4,8
5,VAR1,7,201,34.57204367244952,USDMXN,base_4x8,4,8
5,ARHinc,7,201,0.6731040805242223,USDMXN,base_4x8,4,8
5,KernelARH,7,201,0.6920204151366803,USDMXN,base_4x8,4,8
5,VAR1,8,201,44.0669195564611,USDMXN,base_4x8,4,8
5,ARHinc,8,201,0.6738649559335901,USDMXN,base_4x8,4,8
5,KernelARH,8,201,0.7070212174177051,USDMXN,base_4x8,4,8
5,VAR1,9,201,50.96661190792421,USDMXN,base_4x8,4,8
5,ARHinc,9,201,0.6763756671946145,USDMXN,base_4x8,4,8
5,KernelARH,9,0,NA,USDMXN,base_4x8,4,8
5,VAR1,10,201,58.27251338266866,USDMXN,base_4x8,4,8
5,ARHinc,10,201,0.6700839542465302,USDMXN,base_4x8,4,8
5,KernelARH,10,0,NA,USDMXN,base_4x8,4,8
5,VAR1,11,201,60.457088544657,USDMXN,base_4x8,4,8
5,ARHinc,11,201,0.671098742910959,USDMXN,base_4x8,4,8
5,KernelARH,11,0,NA,USDMXN,base_4x8,4,8
5,VAR1,12,201,63.53112302820917,USDMXN,base_4x8,4,8
5,ARHinc,12,201,0.6705397314315066,USDMXN,base_4x8,4,8
5,KernelARH,12,0,NA,USDMXN,base_4x8,4,8
5,VAR1,13,201,64.73869099882222,USDMXN,base_4x8,4,8
5,ARHinc,13,201,0.6690471233163697,USDMXN,base_4x8,4,8
5,KernelARH,13,0,NA,USDMXN,base_4x8,4,8
5,VAR1,14,201,65.21223058693799,USDMXN,base_4x8,4,8
5,ARHinc,14,201,0.6737422101414187,USDMXN,base_4x8,4,8
5,KernelARH,14,0,NA,USDMXN,base_4x8,4,8
5,VAR1,15,201,68.21036099955671,USDMXN,base_4x8,4,8
5,ARHinc,15,201,0.6760192171148404,USDMXN,base_4x8,4,8
5,KernelARH,15,0,NA,USDMXN,base_4x8,4,8
10,VAR1,2,201,1.1562294375125812,USDMXN,base_4x8,4,8
10,ARHinc,2,201,0.8650234707548334,USDMXN,base_4x8,4,8
10,KernelARH,2,201,0.9556396718908085,USDMXN,base_4x8,4,8
10,VAR1,3,201,3.847660841347397,USDMXN,base_4x8,4,8
10,ARHinc,3,201,0.7279031875128203,USDMXN,base_4x8,4,8
10,KernelARH,3,201,0.8506487758977943,USDMXN,base_4x8,4,8
10,VAR1,4,201,13.512671267911452,USDMXN,base_4x8,4,8
10,ARHinc,4,201,0.7076961204150848,USDMXN,base_4x8,4,8
10,KernelARH,4,201,0.7727989651802367,USDMXN,base_4x8,4,8
10,VAR1,5,201,22.028035374018557,USDMXN,base_4x8,4,8
10,ARHinc,5,201,0.6959933948989984,USDMXN,base_4x8,4,8
10,KernelARH,5,201,0.7847903999460405,USDMXN,base_4x8,4,8
10,VAR1,6,201,23.834824128944128,USDMXN,base_4x8,4,8
10,ARHinc,6,201,0.7002417630336355,USDMXN,base_4x8,4,8
10,KernelARH,6,201,0.7675856922872669,USDMXN,base_4x8,4,8
10,VAR1,7,201,29.947654961903577,USDMXN,base_4x8,4,8
10,ARHinc,7,201,0.7038032405032866,USDMXN,base_4x8,4,8
10,KernelARH,7,201,0.8379065542173509,USDMXN,base_4x8,4,8
10,VAR1,8,201,37.51934523708796,USDMXN,base_4x8,4,8
10,ARHinc,8,201,0.6926627605038871,USDMXN,base_4x8,4,8
10,KernelARH,8,201,0.8386319439680863,USDMXN,base_4x8,4,8
10,VAR1,9,201,39.065438253180666,USDMXN,base_4x8,4,8
10,ARHinc,9,201,0.6942160357901495,USDMXN,base_4x8,4,8
10,KernelARH,9,0,NA,USDMXN,base_4x8,4,8
10,VAR1,10,201,39.15621055074825,USDMXN,base_4x8,4,8
10,ARHinc,10,201,0.6871348149056216,USDMXN,base_4x8,4,8
10,KernelARH,10,0,NA,USDMXN,base_4x8,4,8
10,VAR1,11,201,39.949142057072365,USDMXN,base_4x8,4,8
10,ARHinc,11,201,0.6988930394050231,USDMXN,base_4x8,4,8
10,KernelARH,11,0,NA,USDMXN,base_4x8,4,8
10,VAR1,12,201,40.79550646580724,USDMXN,base_4x8,4,8
10,ARHinc,12,201,0.6989593244779819,USDMXN,base_4x8,4,8
10,KernelARH,12,0,NA,USDMXN,base_4x8,4,8
10,VAR1,13,201,44.51671215751088,USDMXN,base_4x8,4,8
10,ARHinc,13,201,0.6939968178483173,USDMXN,base_4x8,4,8
10,KernelARH,13,0,NA,USDMXN,base_4x8,4,8
10,VAR1,14,201,45.222758655701384,USDMXN,base_4x8,4,8
10,ARHinc,14,201,0.6914006987245299,USDMXN,base_4x8,4,8
10,KernelARH,14,0,NA,USDMXN,base_4x8,4,8
10,VAR1,15,201,47.66485858716209,USDMXN,base_4x8,4,8
10,ARHinc,15,201,0.6953478772478563,USDMXN,base_4x8,4,8
10,KernelARH,15,0,NA,USDMXN,base_4x8,4,8
1,VAR1,2,201,0.6259782327205766,USDMXN,coarse_4x6,4,6
1,ARHinc,2,201,0.6250173412635067,USDMXN,coarse_4x6,4,6
1,KernelARH,2,201,0.629311091016122,USDMXN,coarse_4x6,4,6
1,VAR1,3,201,0.6338914062835675,USDMXN,coarse_4x6,4,6
1,ARHinc,3,201,0.6170181202752267,USDMXN,coarse_4x6,4,6
1,KernelARH,3,201,0.6169074884989124,USDMXN,coarse_4x6,4,6
1,VAR1,4,201,0.6465838353567244,USDMXN,coarse_4x6,4,6
1,ARHinc,4,201,0.6148741526890026,USDMXN,coarse_4x6,4,6
1,KernelARH,4,201,0.6192717385678073,USDMXN,coarse_4x6,4,6
1,VAR1,5,201,0.7423842100689733,USDMXN,coarse_4x6,4,6
1,ARHinc,5,201,0.615652732336071,USDMXN,coarse_4x6,4,6
1,KernelARH,5,201,0.6181024414152144,USDMXN,coarse_4x6,4,6
1,VAR1,6,201,0.741779185573137,USDMXN,coarse_4x6,4,6
1,ARHinc,6,201,0.6163083673950036,USDMXN,coarse_4x6,4,6
1,KernelARH,6,201,0.6179061537522269,USDMXN,coarse_4x6,4,6
1,VAR1,7,201,0.7633977374239156,USDMXN,coarse_4x6,4,6
1,ARHinc,7,201,0.6133586369307156,USDMXN,coarse_4x6,4,6
1,KernelARH,7,201,0.6163191260922931,USDMXN,coarse_4x6,4,6
1,VAR1,8,201,0.806438524755078,USDMXN,coarse_4x6,4,6
1,ARHinc,8,201,0.6149987963209533,USDMXN,coarse_4x6,4,6
1,KernelARH,8,201,0.6201698027009898,USDMXN,coarse_4x6,4,6
1,VAR1,9,201,0.8206020136911983,USDMXN,coarse_4x6,4,6
1,ARHinc,9,201,0.6165139362565665,USDMXN,coarse_4x6,4,6
1,KernelARH,9,0,NA,USDMXN,coarse_4x6,4,6
1,VAR1,10,201,0.9420270943886292,USDMXN,coarse_4x6,4,6
1,ARHinc,10,201,0.617094344423249,USDMXN,coarse_4x6,4,6
1,KernelARH,10,0,NA,USDMXN,coarse_4x6,4,6
1,VAR1,11,201,0.9628757829966833,USDMXN,coarse_4x6,4,6
1,ARHinc,11,201,0.6183973010294819,USDMXN,coarse_4x6,4,6
1,KernelARH,11,0,NA,USDMXN,coarse_4x6,4,6
1,VAR1,12,201,0.9536605362912742,USDMXN,coarse_4x6,4,6
1,ARHinc,12,201,0.6174806979354179,USDMXN,coarse_4x6,4,6
1,KernelARH,12,0,NA,USDMXN,coarse_4x6,4,6
1,VAR1,13,201,0.9864073179687596,USDMXN,coarse_4x6,4,6
1,ARHinc,13,201,0.6198509130324388,USDMXN,coarse_4x6,4,6
1,KernelARH,13,0,NA,USDMXN,coarse_4x6,4,6
1,VAR1,14,201,0.9870501844394637,USDMXN,coarse_4x6,4,6
1,ARHinc,14,201,0.6186935230138406,USDMXN,coarse_4x6,4,6
1,KernelARH,14,0,NA,USDMXN,coarse_4x6,4,6
1,VAR1,15,201,0.9996108645515809,USDMXN,coarse_4x6,4,6
1,ARHinc,15,201,0.6164310262784786,USDMXN,coarse_4x6,4,6
1,KernelARH,15,0,NA,USDMXN,coarse_4x6,4,6
5,VAR1,2,201,0.743995545183346,USDMXN,coarse_4x6,4,6
5,ARHinc,2,201,0.6879721371172288,USDMXN,coarse_4x6,4,6
5,KernelARH,2,201,0.6843882553472646,USDMXN,coarse_4x6,4,6
5,VAR1,3,201,0.8422013020473763,USDMXN,coarse_4x6,4,6
5,ARHinc,3,201,0.6715956435729478,USDMXN,coarse_4x6,4,6
5,KernelARH,3,201,0.6707790047973884,USDMXN,coarse_4x6,4,6
5,VAR1,4,201,0.9662516701272869,USDMXN,coarse_4x6,4,6
5,ARHinc,4,201,0.6752087619908752,USDMXN,coarse_4x6,4,6
5,KernelARH,4,201,0.682853374876306,USDMXN,coarse_4x6,4,6
5,VAR1,5,201,1.3295578467863989,USDMXN,coarse_4x6,4,6
5,ARHinc,5,201,0.6773140422772164,USDMXN,coarse_4x6,4,6
5,KernelARH,5,201,0.6784592740529944,USDMXN,coarse_4x6,4,6
5,VAR1,6,201,1.3121344648641013,USDMXN,coarse_4x6,4,6
5,ARHinc,6,201,0.6759959337120137,USDMXN,coarse_4x6,4,6
5,KernelARH,6,201,0.680778244620733,USDMXN,coarse_4x6,4,6
5,VAR1,7,201,1.244371776274437,USDMXN,coarse_4x6,4,6
5,ARHinc,7,201,0.6745463398977978,USDMXN,coarse_4x6,4,6
5,KernelARH,7,201,0.6931367249494038,USDMXN,coarse_4x6,4,6
5,VAR1,8,201,1.3674066831590215,USDMXN,coarse_4x6,4,6
5,ARHinc,8,201,0.678024427713053,USDMXN,coarse_4x6,4,6
5,KernelARH,8,201,0.7011302659446325,USDMXN,coarse_4x6,4,6
5,VAR1,9,201,1.365858428592434,USDMXN,coarse_4x6,4,6
5,ARHinc,9,201,0.6810981463243487,USDMXN,coarse_4x6,4,6
5,KernelARH,9,0,NA,USDMXN,coarse_4x6,4,6
5,VAR1,10,201,1.3856586366391404,USDMXN,coarse_4x6,4,6
5,ARHinc,10,201,0.6794087874793706,USDMXN,coarse_4x6,4,6
5,KernelARH,10,0,NA,USDMXN,coarse_4x6,4,6
5,VAR1,11,201,1.396217456146439,USDMXN,coarse_4x6,4,6
5,ARHinc,11,201,0.6901518892563124,USDMXN,coarse_4x6,4,6
5,KernelARH,11,0,NA,USDMXN,coarse_4x6,4,6
5,VAR1,12,201,1.3955980943597646,USDMXN,coarse_4x6,4,6
5,ARHinc,12,201,0.6923009685144711,USDMXN,coarse_4x6,4,6
5,KernelARH,12,0,NA,USDMXN,coarse_4x6,4,6
5,VAR1,13,201,1.397045584546601,USDMXN,coarse_4x6,4,6
5,ARHinc,13,201,0.6858799817530501,USDMXN,coarse_4x6,4,6
5,KernelARH,13,0,NA,USDMXN,coarse_4x6,4,6
5,VAR1,14,201,1.385226824547292,USDMXN,coarse_4x6,4,6
5,ARHinc,14,201,0.6800204480276323,USDMXN,coarse_4x6,4,6
5,KernelARH,14,0,NA,USDMXN,coarse_4x6,4,6
5,VAR1,15,201,1.396488023616699,USDMXN,coarse_4x6,4,6
5,ARHinc,15,201,0.6834636630295874,USDMXN,coarse_4x6,4,6
5,KernelARH,15,0,NA,USDMXN,coarse_4x6,4,6
10,VAR1,2,201,0.8231867724273534,USDMXN,coarse_4x6,4,6
10,ARHinc,2,201,0.7118922940725269,USDMXN,coarse_4x6,4,6
10,KernelARH,2,201,0.7380774589034166,USDMXN,coarse_4x6,4,6
10,VAR1,3,201,1.0653084112121431,USDMXN,coarse_4x6,4,6
10,ARHinc,3,201,0.6965347917086225,USDMXN,coarse_4x6,4,6
10,KernelARH,3,201,0.7139453539555144,USDMXN,coarse_4x6,4,6
10,VAR1,4,201,1.3557485064301409,USDMXN,coarse_4x6,4,6
10,ARHinc,4,201,0.7008454094167156,USDMXN,coarse_4x6,4,6
10,KernelARH,4,201,0.6998654201488835,USDMXN,coarse_4x6,4,6
10,VAR1,5,201,1.629137099261933,USDMXN,coarse_4x6,4,6
10,ARHinc,5,201,0.7034426076157174,USDMXN,coarse_4x6,4,6
10,KernelARH,5,201,0.7150852966069826,USDMXN,coarse_4x6,4,6
10,VAR1,6,201,1.7240414788330374,USDMXN,coarse_4x6,4,6
10,ARHinc,6,201,0.7055825377368524,USDMXN,coarse_4x6,4,6
10,KernelARH,6,201,0.7204364377018586,USDMXN,coarse_4x6,4,6
10,VAR1,7,201,1.6217564748752145,USDMXN,coarse_4x6,4,6
10,ARHinc,7,201,0.7034587936611676,USDMXN,coarse_4x6,4,6
10,KernelARH,7,201,0.7784009494227598,USDMXN,coarse_4x6,4,6
10,VAR1,8,201,1.7592879030702828,USDMXN,coarse_4x6,4,6
10,ARHinc,8,201,0.7077000902929924,USDMXN,coarse_4x6,4,6
10,KernelARH,8,201,0.8475071563029681,USDMXN,coarse_4x6,4,6
10,VAR1,9,201,1.7569919444242237,USDMXN,coarse_4x6,4,6
10,ARHinc,9,201,0.7064766965027185,USDMXN,coarse_4x6,4,6
10,KernelARH,9,0,NA,USDMXN,coarse_4x6,4,6
10,VAR1,10,201,1.8048789814666244,USDMXN,coarse_4x6,4,6
10,ARHinc,10,201,0.7102669282678407,USDMXN,coarse_4x6,4,6
10,KernelARH,10,0,NA,USDMXN,coarse_4x6,4,6
10,VAR1,11,201,1.8281829426610816,USDMXN,coarse_4x6,4,6
10,ARHinc,11,201,0.7075920411409077,USDMXN,coarse_4x6,4,6
10,KernelARH,11,0,NA,USDMXN,coarse_4x6,4,6
10,VAR1,12,201,1.822553879665393,USDMXN,coarse_4x6,4,6
10,ARHinc,12,201,0.706683634017974,USDMXN,coarse_4x6,4,6
10,KernelARH,12,0,NA,USDMXN,coarse_4x6,4,6
10,VAR1,13,201,1.8231679528526972,USDMXN,coarse_4x6,4,6
10,ARHinc,13,201,0.7111534462462002,USDMXN,coarse_4x6,4,6
10,KernelARH,13,0,NA,USDMXN,coarse_4x6,4,6
10,VAR1,14,201,1.8250739203579445,USDMXN,coarse_4x6,4,6
10,ARHinc,14,201,0.7083825733292115,USDMXN,coarse_4x6,4,6
10,KernelARH,14,0,NA,USDMXN,coarse_4x6,4,6
10,VAR1,15,201,1.8249243600839702,USDMXN,coarse_4x6,4,6
10,ARHinc,15,201,0.709944276535357,USDMXN,coarse_4x6,4,6
10,KernelARH,15,0,NA,USDMXN,coarse_4x6,4,6
1,VAR1,2,201,0.6916364883784858,USDMXN,rich_5x10,5,10
1,ARHinc,2,201,0.499088750043052,USDMXN,rich_5x10,5,10
1,KernelARH,2,201,0.5986840208838529,USDMXN,rich_5x10,5,10
1,VAR1,3,201,4.606070447641731,USDMXN,rich_5x10,5,10
1,ARHinc,3,201,0.27962109525843154,USDMXN,rich_5x10,5,10
1,KernelARH,3,201,0.30304358661582903,USDMXN,rich_5x10,5,10
1,VAR1,4,201,15.043294334693272,USDMXN,rich_5x10,5,10
1,ARHinc,4,201,0.2285346224749963,USDMXN,rich_5x10,5,10
1,KernelARH,4,201,0.26499457350180194,USDMXN,rich_5x10,5,10
1,VAR1,5,201,29.744070851173834,USDMXN,rich_5x10,5,10
1,ARHinc,5,201,0.21725641748279537,USDMXN,rich_5x10,5,10
1,KernelARH,5,201,0.24151642443024435,USDMXN,rich_5x10,5,10
1,VAR1,6,201,44.93679356025078,USDMXN,rich_5x10,5,10
1,ARHinc,6,201,0.20549295422669786,USDMXN,rich_5x10,5,10
1,KernelARH,6,201,0.23095936894144248,USDMXN,rich_5x10,5,10
1,VAR1,7,201,74.1697015319608,USDMXN,rich_5x10,5,10
1,ARHinc,7,201,0.20619208298651118,USDMXN,rich_5x10,5,10
1,KernelARH,7,201,0.22841352001678492,USDMXN,rich_5x10,5,10
1,VAR1,8,201,82.08634839306686,USDMXN,rich_5x10,5,10
1,ARHinc,8,201,0.20354240801913726,USDMXN,rich_5x10,5,10
1,KernelARH,8,201,0.23556724542663374,USDMXN,rich_5x10,5,10
1,VAR1,9,201,112.13128780134166,USDMXN,rich_5x10,5,10
1,ARHinc,9,201,0.20123290900967397,USDMXN,rich_5x10,5,10
1,KernelARH,9,0,NA,USDMXN,rich_5x10,5,10
1,VAR1,10,201,162.14442018943438,USDMXN,rich_5x10,5,10
1,ARHinc,10,201,0.19917730645334683,USDMXN,rich_5x10,5,10
1,KernelARH,10,0,NA,USDMXN,rich_5x10,5,10
1,VAR1,11,201,217.8756839839492,USDMXN,rich_5x10,5,10
1,ARHinc,11,201,0.2023852733892206,USDMXN,rich_5x10,5,10
1,KernelARH,11,0,NA,USDMXN,rich_5x10,5,10
1,VAR1,12,201,289.4364956567389,USDMXN,rich_5x10,5,10
1,ARHinc,12,201,0.20055797239366252,USDMXN,rich_5x10,5,10
1,KernelARH,12,0,NA,USDMXN,rich_5x10,5,10
1,VAR1,13,201,322.23954355911144,USDMXN,rich_5x10,5,10
1,ARHinc,13,201,0.1993634047246944,USDMXN,rich_5x10,5,10
1,KernelARH,13,0,NA,USDMXN,rich_5x10,5,10
1,VAR1,14,201,352.6102298997813,USDMXN,rich_5x10,5,10
1,ARHinc,14,201,0.20292220108451953,USDMXN,rich_5x10,5,10
1,KernelARH,14,0,NA,USDMXN,rich_5x10,5,10
1,VAR1,15,201,367.79055261101547,USDMXN,rich_5x10,5,10
1,ARHinc,15,201,0.20386641457093554,USDMXN,rich_5x10,5,10
1,KernelARH,15,0,NA,USDMXN,rich_5x10,5,10
5,VAR1,2,201,0.9391884126756792,USDMXN,rich_5x10,5,10
5,ARHinc,2,201,0.6260610595278128,USDMXN,rich_5x10,5,10
5,KernelARH,2,201,0.8454106708212689,USDMXN,rich_5x10,5,10
5,VAR1,3,201,10.194831260842538,USDMXN,rich_5x10,5,10
5,ARHinc,3,201,0.40116664140538255,USDMXN,rich_5x10,5,10
5,KernelARH,3,201,0.44815724347852764,USDMXN,rich_5x10,5,10
5,VAR1,4,201,22.117953057686613,USDMXN,rich_5x10,5,10
5,ARHinc,4,201,0.3637228350712491,USDMXN,rich_5x10,5,10
5,KernelARH,4,201,0.4123238315411464,USDMXN,rich_5x10,5,10
5,VAR1,5,201,39.68480342925734,USDMXN,rich_5x10,5,10
5,ARHinc,5,201,0.3562788424031245,USDMXN,rich_5x10,5,10
5,KernelARH,5,201,0.41018756679581403,USDMXN,rich_5x10,5,10
5,VAR1,6,201,75.73193935809543,USDMXN,rich_5x10,5,10
5,ARHinc,6,201,0.3495149068173296,USDMXN,rich_5x10,5,10
5,KernelARH,6,201,0.3947892785956044,USDMXN,rich_5x10,5,10
5,VAR1,7,201,124.15098105914846,USDMXN,rich_5x10,5,10
5,ARHinc,7,201,0.36439306544286587,USDMXN,rich_5x10,5,10
5,KernelARH,7,201,0.42601245806050647,USDMXN,rich_5x10,5,10
5,VAR1,8,201,143.04678416802386,USDMXN,rich_5x10,5,10
5,ARHinc,8,201,0.3476071505860339,USDMXN,rich_5x10,5,10
5,KernelARH,8,201,0.4295541099077075,USDMXN,rich_5x10,5,10
5,VAR1,9,201,195.14072657562258,USDMXN,rich_5x10,5,10
5,ARHinc,9,201,0.34282484383448403,USDMXN,rich_5x10,5,10
5,KernelARH,9,0,NA,USDMXN,rich_5x10,5,10
5,VAR1,10,201,249.97258419602358,USDMXN,rich_5x10,5,10
5,ARHinc,10,201,0.35590120321708846,USDMXN,rich_5x10,5,10
5,KernelARH,10,0,NA,USDMXN,rich_5x10,5,10
5,VAR1,11,201,266.0651911484331,USDMXN,rich_5x10,5,10
5,ARHinc,11,201,0.3601257706454347,USDMXN,rich_5x10,5,10
5,KernelARH,11,0,NA,USDMXN,rich_5x10,5,10
5,VAR1,12,201,276.56366082355,USDMXN,rich_5x10,5,10
5,ARHinc,12,201,0.35566338332955966,USDMXN,rich_5x10,5,10
5,KernelARH,12,0,NA,USDMXN,rich_5x10,5,10
5,VAR1,13,201,278.8216292833926,USDMXN,rich_5x10,5,10
5,ARHinc,13,201,0.35854855411532227,USDMXN,rich_5x10,5,10
5,KernelARH,13,0,NA,USDMXN,rich_5x10,5,10
5,VAR1,14,201,282.4112649159217,USDMXN,rich_5x10,5,10
5,ARHinc,14,201,0.3541987917108651,USDMXN,rich_5x10,5,10
5,KernelARH,14,0,NA,USDMXN,rich_5x10,5,10
5,VAR1,15,201,279.78380524557014,USDMXN,rich_5x10,5,10
5,ARHinc,15,201,0.3474854777499508,USDMXN,rich_5x10,5,10
5,KernelARH,15,0,NA,USDMXN,rich_5x10,5,10
10,VAR1,2,201,0.9549558884218571,USDMXN,rich_5x10,5,10
10,ARHinc,2,201,0.7696941502625438,USDMXN,rich_5x10,5,10
10,KernelARH,2,201,0.9649506688436802,USDMXN,rich_5x10,5,10
10,VAR1,3,201,9.473750909773134,USDMXN,rich_5x10,5,10
10,ARHinc,3,201,0.4846919954796097,USDMXN,rich_5x10,5,10
10,KernelARH,3,201,0.6164645476159936,USDMXN,rich_5x10,5,10
10,VAR1,4,201,19.169598150347916,USDMXN,rich_5x10,5,10
10,ARHinc,4,201,0.43589322975754924,USDMXN,rich_5x10,5,10
10,KernelARH,4,201,0.6122541635865629,USDMXN,rich_5x10,5,10
10,VAR1,5,201,31.779706468101377,USDMXN,rich_5x10,5,10
10,ARHinc,5,201,0.427834076624713,USDMXN,rich_5x10,5,10
10,KernelARH,5,201,0.597491635846394,USDMXN,rich_5x10,5,10
10,VAR1,6,201,59.71671944546187,USDMXN,rich_5x10,5,10
10,ARHinc,6,201,0.4340824795978842,USDMXN,rich_5x10,5,10
10,KernelARH,6,201,0.6078894075484942,USDMXN,rich_5x10,5,10
10,VAR1,7,201,116.16280917728609,USDMXN,rich_5x10,5,10
10,ARHinc,7,201,0.4297440871067408,USDMXN,rich_5x10,5,10
10,KernelARH,7,201,0.6419651953246703,USDMXN,rich_5x10,5,10
10,VAR1,8,201,136.66675754508367,USDMXN,rich_5x10,5,10
10,ARHinc,8,201,0.4049973064068619,USDMXN,rich_5x10,5,10
10,KernelARH,8,201,0.6548897297950619,USDMXN,rich_5x10,5,10
10,VAR1,9,201,165.56298410952195,USDMXN,rich_5x10,5,10
10,ARHinc,9,201,0.4025739344020734,USDMXN,rich_5x10,5,10
10,KernelARH,9,0,NA,USDMXN,rich_5x10,5,10
10,VAR1,10,201,188.75958772535407,USDMXN,rich_5x10,5,10
10,ARHinc,10,201,0.4028667935278632,USDMXN,rich_5x10,5,10
10,KernelARH,10,0,NA,USDMXN,rich_5x10,5,10
10,VAR1,11,201,202.4419483820055,USDMXN,rich_5x10,5,10
10,ARHinc,11,201,0.4013879358799262,USDMXN,rich_5x10,5,10
10,KernelARH,11,0,NA,USDMXN,rich_5x10,5,10
10,VAR1,12,201,196.64221677002553,USDMXN,rich_5x10,5,10
10,ARHinc,12,201,0.3950237988542358,USDMXN,rich_5x10,5,10
10,KernelARH,12,0,NA,USDMXN,rich_5x10,5,10
10,VAR1,13,201,226.2618228078957,USDMXN,rich_5x10,5,10
10,ARHinc,13,201,0.4015944652897531,USDMXN,rich_5x10,5,10
10,KernelARH,13,0,NA,USDMXN,rich_5x10,5,10
10,VAR1,14,201,239.55171140954585,USDMXN,rich_5x10,5,10
10,ARHinc,14,201,0.41903391399264,USDMXN,rich_5x10,5,10
10,KernelARH,14,0,NA,USDMXN,rich_5x10,5,10
10,VAR1,15,201,242.4795260408428,USDMXN,rich_5x10,5,10
10,ARHinc,15,201,0.4105651819307119,USDMXN,rich_5x10,5,10
10,KernelARH,15,0,NA,USDMXN,rich_5x10,5,10
1,VAR1,2,179,0.8552536624847468,EURUSD,base_4x8,4,8
1,ARHinc,2,179,0.6727163740135897,EURUSD,base_4x8,4,8
1,KernelARH,2,179,0.6956659582486945,EURUSD,base_4x8,4,8
1,VAR1,3,179,0.8531918804657658,EURUSD,base_4x8,4,8
1,ARHinc,3,179,0.46750788839860963,EURUSD,base_4x8,4,8
1,KernelARH,3,179,0.4975231887021538,EURUSD,base_4x8,4,8
1,VAR1,4,179,2.6971555037081805,EURUSD,base_4x8,4,8
1,ARHinc,4,179,0.4518689105304141,EURUSD,base_4x8,4,8
1,KernelARH,4,179,0.4666410865568462,EURUSD,base_4x8,4,8
1,VAR1,5,179,7.081387370939432,EURUSD,base_4x8,4,8
1,ARHinc,5,179,0.4304648927235587,EURUSD,base_4x8,4,8
1,KernelARH,5,179,0.444435400778298,EURUSD,base_4x8,4,8
1,VAR1,6,179,33.81936232108884,EURUSD,base_4x8,4,8
1,ARHinc,6,179,0.424535222837032,EURUSD,base_4x8,4,8
1,KernelARH,6,179,0.45013553238209736,EURUSD,base_4x8,4,8
1,VAR1,7,179,36.72880592843353,EURUSD,base_4x8,4,8
1,ARHinc,7,179,0.4198098926915902,EURUSD,base_4x8,4,8
1,KernelARH,7,179,0.45398994667806114,EURUSD,base_4x8,4,8
1,VAR1,8,179,64.92115722637924,EURUSD,base_4x8,4,8
1,ARHinc,8,179,0.4304271197600533,EURUSD,base_4x8,4,8
1,KernelARH,8,179,0.4426222113900914,EURUSD,base_4x8,4,8
1,VAR1,9,179,67.15326370891675,EURUSD,base_4x8,4,8
1,ARHinc,9,179,0.43049307973894446,EURUSD,base_4x8,4,8
1,KernelARH,9,0,NA,EURUSD,base_4x8,4,8
1,VAR1,10,179,71.97393185557317,EURUSD,base_4x8,4,8
1,ARHinc,10,179,0.43151376038202577,EURUSD,base_4x8,4,8
1,KernelARH,10,0,NA,EURUSD,base_4x8,4,8
1,VAR1,11,179,75.65858331225506,EURUSD,base_4x8,4,8
1,ARHinc,11,179,0.4331448125165546,EURUSD,base_4x8,4,8
1,KernelARH,11,0,NA,EURUSD,base_4x8,4,8
1,VAR1,12,179,87.47781631421299,EURUSD,base_4x8,4,8
1,ARHinc,12,179,0.43151929397184113,EURUSD,base_4x8,4,8
1,KernelARH,12,0,NA,EURUSD,base_4x8,4,8
1,VAR1,13,179,101.40132672390176,EURUSD,base_4x8,4,8
